,Name,Analysis_item,Unit,Weight_per_unit,Content_per_unit,Content_per_unit_weight
28974,脫脂濃稠發酵乳(啤酒酵母),Ca,mg,0.0克,73.0,0.0
28975,脫脂濃稠發酵乳(啤酒酵母),Fe,mg,0.0克,0.3,0.0
28976,脫脂濃稠發酵乳(啤酒酵母),K,mg,0.0克,97.0,0.0
28977,脫脂濃稠發酵乳(啤酒酵母),Mg,mg,0.0克,7.0,0.0
28978,脫脂濃稠發酵乳(啤酒酵母),Na,mg,0.0克,28.0,0.0
28979,脫脂濃稠發酵乳(啤酒酵母),P,mg,0.0克,63.0,0.0
28980,脫脂濃稠發酵乳(啤酒酵母),Zn,mg,0.0克,0.3,0.0
28981,脫脂濃稠發酵乳(啤酒酵母),carbohydrate,g,0.0克,14.6,0.0
28982,脫脂濃稠發酵乳(啤酒酵母),fat,g,0.0克,0.164,0.0
28983,脫脂濃稠發酵乳(啤酒酵母),nicotine,mg,0.0克,0.28,0.0
28984,脫脂濃稠發酵乳(啤酒酵母),others,I.U.,0.0克,0.0,0.0
28985,脫脂濃稠發酵乳(啤酒酵母),others,g,0.0克,91.4,0.0
28986,脫脂濃稠發酵乳(啤酒酵母),others,kcal,0.0克,68.0,0.0
28987,脫脂濃稠發酵乳(啤酒酵母),others,mg,0.0克,2743.0,0.0
28988,脫脂濃稠發酵乳(啤酒酵母),others,ug,0.0克,9.97,0.0
28989,脫脂濃稠發酵乳(啤酒酵母),protein,g,0.0克,4.78,0.0
28990,脫脂濃稠發酵乳(啤酒酵母),vitaminA,ug,0.0克,0.0,0.0
28991,脫脂濃稠發酵乳(啤酒酵母),vitaminB1,mg,0.0克,0.11,0.0
28992,脫脂濃稠發酵乳(啤酒酵母),vitaminB2,mg,0.0克,0.2,0.0
28993,脫脂濃稠發酵乳(啤酒酵母),vitaminB6,mg,0.0克,0.12,0.0
28994,脫脂濃稠發酵乳(啤酒酵母),vitaminC,mg,0.0克,0.3,0.0
28995,脫脂濃稠發酵乳(啤酒酵母),vitaminE,mg,0.0克,0.03,0.0
28996,脫脂濃稠發酵乳(草莓),Ca,mg,0.0克,56.0,0.0
28997,脫脂濃稠發酵乳(草莓),Fe,mg,0.0克,0.0,0.0
28998,脫脂濃稠發酵乳(草莓),K,mg,0.0克,123.0,0.0
28999,脫脂濃稠發酵乳(草莓),Mg,mg,0.0克,9.0,0.0
29000,脫脂濃稠發酵乳(草莓),Na,mg,0.0克,49.0,0.0
29001,脫脂濃稠發酵乳(草莓),P,mg,0.0克,56.0,0.0
29002,脫脂濃稠發酵乳(草莓),Zn,mg,0.0克,0.4,0.0
29003,脫脂濃稠發酵乳(草莓),carbohydrate,g,0.0克,34.7,0.0
29004,脫脂濃稠發酵乳(草莓),fat,g,0.0克,1.1050900000000001,0.0
29005,脫脂濃稠發酵乳(草莓),nicotine,mg,0.0克,1.1,0.0
29006,脫脂濃稠發酵乳(草莓),others,I.U.,0.0克,0.0,0.0
29007,脫脂濃稠發酵乳(草莓),others,g,0.0克,83.5,0.0
29008,脫脂濃稠發酵乳(草莓),others,kcal,0.0克,136.0,0.0
29009,脫脂濃稠發酵乳(草莓),others,mg,0.0克,2661.0,0.0
29010,脫脂濃稠發酵乳(草莓),others,ug,0.0克,7.12,0.0
29011,脫脂濃稠發酵乳(草莓),protein,g,0.0克,4.5729999999999995,0.0
29012,脫脂濃稠發酵乳(草莓),vitaminA,ug,0.0克,3.0,0.0
29013,脫脂濃稠發酵乳(草莓),vitaminB1,mg,0.0克,0.02,0.0
29014,脫脂濃稠發酵乳(草莓),vitaminB2,mg,0.0克,0.18,0.0
29015,脫脂濃稠發酵乳(草莓),vitaminB6,mg,0.0克,0.02,0.0
29016,脫脂濃稠發酵乳(草莓),vitaminC,mg,0.0克,0.0,0.0
29017,脫脂濃稠發酵乳(草莓),vitaminE,mg,0.0克,0.06,0.0
29018,脫脂稀釋發酵乳,Ca,mg,0.0克,34.0,0.0
29019,脫脂稀釋發酵乳,Fe,mg,0.0克,0.1,0.0
29020,脫脂稀釋發酵乳,K,mg,0.0克,59.0,0.0
29021,脫脂稀釋發酵乳,Mg,mg,0.0克,4.0,0.0
29022,脫脂稀釋發酵乳,Na,mg,0.0克,21.0,0.0
29023,脫脂稀釋發酵乳,P,mg,0.0克,34.0,0.0
29024,脫脂稀釋發酵乳,Zn,mg,0.0克,0.2,0.0
29025,脫脂稀釋發酵乳,carbohydrate,g,0.0克,45.3,0.0
29026,脫脂稀釋發酵乳,fat,g,0.0克,0.153,0.0
29027,脫脂稀釋發酵乳,nicotine,mg,0.0克,0.74,0.0
29028,脫脂稀釋發酵乳,others,I.U.,0.0克,0.0,0.0
29029,脫脂稀釋發酵乳,others,g,0.0克,83.0,0.0
29030,脫脂稀釋發酵乳,others,kcal,0.0克,136.0,0.0
29031,脫脂稀釋發酵乳,others,mg,0.0克,1116.0,0.0
29032,脫脂稀釋發酵乳,others,ug,0.0克,4.63,0.0
29033,脫脂稀釋發酵乳,protein,g,0.0克,2.165,0.0
29034,脫脂稀釋發酵乳,vitaminA,ug,0.0克,0.6,0.0
29035,脫脂稀釋發酵乳,vitaminB1,mg,0.0克,0.01,0.0
29036,脫脂稀釋發酵乳,vitaminB2,mg,0.0克,0.09,0.0
29037,脫脂稀釋發酵乳,vitaminB6,mg,0.0克,0.01,0.0
29038,脫脂稀釋發酵乳,vitaminC,mg,0.0克,0.0,0.0
29039,脫脂稀釋發酵乳,vitaminE,mg,0.0克,0.0,0.0
29040,脫脂稀釋發酵乳(鈣強化),Ca,mg,0.0克,52.0,0.0
29041,脫脂稀釋發酵乳(鈣強化),Fe,mg,0.0克,0.0,0.0
29042,脫脂稀釋發酵乳(鈣強化),K,mg,0.0克,59.0,0.0
29043,脫脂稀釋發酵乳(鈣強化),Mg,mg,0.0克,4.0,0.0
29044,脫脂稀釋發酵乳(鈣強化),Na,mg,0.0克,20.0,0.0
29045,脫脂稀釋發酵乳(鈣強化),P,mg,0.0克,32.0,0.0
29046,脫脂稀釋發酵乳(鈣強化),Zn,mg,0.0克,0.1,0.0
29047,脫脂稀釋發酵乳(鈣強化),carbohydrate,g,0.0克,47.2,0.0
29048,脫脂稀釋發酵乳(鈣強化),fat,g,0.0克,0.172,0.0
29049,脫脂稀釋發酵乳(鈣強化),nicotine,mg,0.0克,0.21,0.0
29050,脫脂稀釋發酵乳(鈣強化),others,I.U.,0.0克,0.0,0.0
29051,脫脂稀釋發酵乳(鈣強化),others,g,0.0克,82.0,0.0
29052,脫脂稀釋發酵乳(鈣強化),others,kcal,0.0克,144.0,0.0
29053,脫脂稀釋發酵乳(鈣強化),others,mg,0.0克,1285.0,0.0
29054,脫脂稀釋發酵乳(鈣強化),others,ug,0.0克,4.9,0.0
29055,脫脂稀釋發酵乳(鈣強化),protein,g,0.0克,2.2159999999999997,0.0
29056,脫脂稀釋發酵乳(鈣強化),vitaminA,ug,0.0克,0.0,0.0
29057,脫脂稀釋發酵乳(鈣強化),vitaminB1,mg,0.0克,0.01,0.0
29058,脫脂稀釋發酵乳(鈣強化),vitaminB2,mg,0.0克,0.07,0.0
29059,脫脂稀釋發酵乳(鈣強化),vitaminB6,mg,0.0克,0.06,0.0
29060,脫脂稀釋發酵乳(鈣強化),vitaminC,mg,0.0克,0.0,0.0
29061,脫脂稀釋發酵乳(鈣強化),vitaminE,mg,0.0克,0.03,0.0
29062,腓力牛排,Ca,mg,0.0克,5.0,0.0
29063,腓力牛排,Fe,mg,0.0克,3.4,0.0
29064,腓力牛排,K,mg,0.0克,366.0,0.0
29065,腓力牛排,Mg,mg,0.0克,22.0,0.0
29066,腓力牛排,Na,mg,0.0克,47.0,0.0
29067,腓力牛排,P,mg,0.0克,161.0,0.0
29068,腓力牛排,Zn,mg,0.0克,3.8,0.0
29069,腓力牛排,carbohydrate,g,0.0克,0.1,0.0
29070,腓力牛排,fat,g,0.0克,26.768,0.0
29071,腓力牛排,nicotine,mg,0.0克,4.26,0.0
29072,腓力牛排,others,I.U.,0.0克,0.0,0.0
29073,腓力牛排,others,g,0.0克,68.6,0.0
29074,腓力牛排,others,kcal,0.0克,368.0,0.0
29075,腓力牛排,others,mg,0.0克,30766.0,0.0
29076,腓力牛排,others,ug,0.0克,19.45,0.0
29077,腓力牛排,protein,g,0.0克,40.664,0.0
29078,腓力牛排,vitaminA,ug,0.0克,4.2,0.0
29079,腓力牛排,vitaminB1,mg,0.0克,0.11,0.0
29080,腓力牛排,vitaminB2,mg,0.0克,0.21,0.0
29081,腓力牛排,vitaminB6,mg,0.0克,0.81,0.0
29082,腓力牛排,vitaminC,mg,0.0克,1.3,0.0
29083,腓力牛排,vitaminE,mg,0.0克,1.36,0.0
29084,腰果(生),Ca,mg,138.0克,45.0,62.0
29085,腰果(生),Fe,mg,138.0克,6.6,9.1
29086,腰果(生),K,mg,138.0克,647.0,893.0
29087,腰果(生),Mg,mg,138.0克,253.0,349.0
29088,腰果(生),Na,mg,138.0克,11.0,15.0
29089,腰果(生),P,mg,138.0克,552.0,762.0
29090,腰果(生),Zn,mg,138.0克,5.9,8.1
29091,腰果(生),carbohydrate,g,138.0克,48.3,66.6
29092,腰果(生),fat,g,138.0克,100.943,62923.5
29093,腰果(生),nicotine,mg,138.0克,1.29,1.78
29094,腰果(生),others,I.U.,138.0克,0.0,0.0
29095,腰果(生),others,g,138.0克,5.8,8.1
29096,腰果(生),others,kcal,138.0克,1129.0,1558.0
29097,腰果(生),others,mg,138.0克,66516.0,91792.0
29098,腰果(生),others,ug,138.0克,81.0,111.8
29099,腰果(生),protein,g,138.0克,39.304,29012.3
29100,腰果(生),vitaminA,ug,138.0克,2.9,7.0
29101,腰果(生),vitaminB1,mg,138.0克,0.64,0.88
29102,腰果(生),vitaminB2,mg,138.0克,0.13,0.18
29103,腰果(生),vitaminB6,mg,138.0克,0.39,0.54
29104,腰果(生),vitaminC,mg,138.0克,0.0,0.0
29105,腰果(生),vitaminE,mg,138.0克,9.379999999999999,12.940000000000001
29106,膽肝,Ca,mg,0.0克,16.0,0.0
29107,膽肝,Fe,mg,0.0克,19.9,0.0
29108,膽肝,K,mg,0.0克,557.0,0.0
29109,膽肝,Mg,mg,0.0克,52.0,0.0
29110,膽肝,Na,mg,0.0克,3204.0,0.0
29111,膽肝,P,mg,0.0克,318.0,0.0
29112,膽肝,Zn,mg,0.0克,8.8,0.0
29113,膽肝,carbohydrate,g,0.0克,13.9,0.0
29114,膽肝,fat,g,0.0克,19.518,0.0
29115,膽肝,nicotine,mg,0.0克,7.2,0.0
29116,膽肝,others,I.U.,0.0克,0.0,0.0
29117,膽肝,others,g,0.0克,47.0,0.0
29118,膽肝,others,kcal,0.0克,504.0,0.0
29119,膽肝,others,mg,0.0克,37546.0,0.0
29120,膽肝,others,ug,0.0克,116788.1,0.0
29121,膽肝,protein,g,0.0克,60.842,0.0
29122,膽肝,vitaminA,ug,0.0克,58378.5,0.0
29123,膽肝,vitaminB1,mg,0.0克,0.22,0.0
29124,膽肝,vitaminB2,mg,0.0克,7.32,0.0
29125,膽肝,vitaminB6,mg,0.0克,0.34,0.0
29126,膽肝,vitaminC,mg,0.0克,29.6,0.0
29127,膽肝,vitaminE,mg,0.0克,1.15,0.0
29128,臘肉(五花肉),Ca,mg,0.0克,5.0,0.0
29129,臘肉(五花肉),Fe,mg,0.0克,0.9,0.0
29130,臘肉(五花肉),K,mg,0.0克,221.0,0.0
29131,臘肉(五花肉),Mg,mg,0.0克,20.0,0.0
29132,臘肉(五花肉),Na,mg,0.0克,1539.0,0.0
29133,臘肉(五花肉),P,mg,0.0克,315.0,0.0
29134,臘肉(五花肉),Zn,mg,0.0克,1.7,0.0
29135,臘肉(五花肉),carbohydrate,g,0.0克,2.4,0.0
29136,臘肉(五花肉),fat,g,0.0克,117.10445,0.0
29137,臘肉(五花肉),nicotine,mg,0.0克,3.72,0.0
29138,臘肉(五花肉),others,I.U.,0.0克,0.0,0.0
29139,臘肉(五花肉),others,g,0.0克,30.1,0.0
29140,臘肉(五花肉),others,kcal,0.0克,1050.0,0.0
29141,臘肉(五花肉),others,mg,0.0克,66845.0,0.0
29142,臘肉(五花肉),others,ug,0.0克,8.91,0.0
29143,臘肉(五花肉),protein,g,0.0克,36.425,0.0
29144,臘肉(五花肉),vitaminA,ug,0.0克,0.0,0.0
29145,臘肉(五花肉),vitaminB1,mg,0.0克,0.46,0.0
29146,臘肉(五花肉),vitaminB2,mg,0.0克,0.16,0.0
29147,臘肉(五花肉),vitaminB6,mg,0.0克,0.27,0.0
29148,臘肉(五花肉),vitaminC,mg,0.0克,4.0,0.0
29149,臘肉(五花肉),vitaminE,mg,0.0克,0.24,0.0
29150,臘肉(腿肉),Ca,mg,0.0克,11.0,0.0
29151,臘肉(腿肉),Fe,mg,0.0克,1.4,0.0
29152,臘肉(腿肉),K,mg,0.0克,270.0,0.0
29153,臘肉(腿肉),Mg,mg,0.0克,33.0,0.0
29154,臘肉(腿肉),Na,mg,0.0克,3220.0,0.0
29155,臘肉(腿肉),P,mg,0.0克,197.0,0.0
29156,臘肉(腿肉),Zn,mg,0.0克,2.6,0.0
29157,臘肉(腿肉),carbohydrate,g,0.0克,6.4,0.0
29158,臘肉(腿肉),fat,g,0.0克,64.15881,0.0
29159,臘肉(腿肉),nicotine,mg,0.0克,4.78,0.0
29160,臘肉(腿肉),others,I.U.,0.0克,0.0,0.0
29161,臘肉(腿肉),others,g,0.0克,39.8,0.0
29162,臘肉(腿肉),others,kcal,0.0克,754.0,0.0
29163,臘肉(腿肉),others,mg,0.0克,54826.0,0.0
29164,臘肉(腿肉),others,ug,0.0克,80.31,0.0
29165,臘肉(腿肉),protein,g,0.0克,54.473,0.0
29166,臘肉(腿肉),vitaminA,ug,0.0克,36.9,0.0
29167,臘肉(腿肉),vitaminB1,mg,0.0克,0.48,0.0
29168,臘肉(腿肉),vitaminB2,mg,0.0克,0.26,0.0
29169,臘肉(腿肉),vitaminB6,mg,0.0克,0.24,0.0
29170,臘肉(腿肉),vitaminC,mg,0.0克,1.4,0.0
29171,臘肉(腿肉),vitaminE,mg,0.0克,0.55,0.0
29172,臺灣馬加鰆,Ca,mg,0.0克,4.0,0.0
29173,臺灣馬加鰆,Fe,mg,0.0克,0.8,0.0
29174,臺灣馬加鰆,K,mg,0.0克,471.0,0.0
29175,臺灣馬加鰆,Mg,mg,0.0克,37.0,0.0
29176,臺灣馬加鰆,Na,mg,0.0克,51.0,0.0
29177,臺灣馬加鰆,P,mg,0.0克,291.0,0.0
29178,臺灣馬加鰆,Zn,mg,0.0克,0.5,0.0
29179,臺灣馬加鰆,carbohydrate,g,0.0克,0.0,0.0
29180,臺灣馬加鰆,fat,g,0.0克,25.555,0.0
29181,臺灣馬加鰆,nicotine,mg,0.0克,5.2,0.0
29182,臺灣馬加鰆,others,I.U.,0.0克,0.0,0.0
29183,臺灣馬加鰆,others,g,0.0克,69.9,0.0
29184,臺灣馬加鰆,others,kcal,0.0克,360.0,0.0
29185,臺灣馬加鰆,others,mg,0.0克,30656.0,0.0
29186,臺灣馬加鰆,others,ug,0.0克,110.98,0.0
29187,臺灣馬加鰆,protein,g,0.0克,40.457,0.0
29188,臺灣馬加鰆,vitaminA,ug,0.0克,54.0,0.0
29189,臺灣馬加鰆,vitaminB1,mg,0.0克,0.03,0.0
29190,臺灣馬加鰆,vitaminB2,mg,0.0克,0.09,0.0
29191,臺灣馬加鰆,vitaminB6,mg,0.0克,0.28,0.0
29192,臺灣馬加鰆,vitaminC,mg,0.0克,0.5,0.0
29193,臺灣馬加鰆,vitaminE,mg,0.0克,0.36,0.0
29194,舞菇,Ca,mg,0.0克,0.0,0.0
29195,舞菇,Fe,mg,0.0克,0.2,0.0
29196,舞菇,K,mg,0.0克,229.0,0.0
29197,舞菇,Mg,mg,0.0克,8.0,0.0
29198,舞菇,Na,mg,0.0克,1.0,0.0
29199,舞菇,P,mg,0.0克,38.0,0.0
29200,舞菇,Zn,mg,0.0克,0.5,0.0
29201,舞菇,carbohydrate,g,0.0克,7.1,0.0
29202,舞菇,fat,g,0.0克,0.1,0.0
29203,舞菇,nicotine,mg,0.0克,2.94,0.0
29204,舞菇,others,I.U.,0.0克,0.0,0.0
29205,舞菇,others,g,0.0克,92.60000000000001,0.0
29206,舞菇,others,kcal,0.0克,55.0,0.0
29207,舞菇,others,mg,0.0克,950.181,0.0
29208,舞菇,others,ug,0.0克,18.759999999999998,0.0
29209,舞菇,protein,g,0.0克,2.3489999999999998,0.0
29210,舞菇,vitaminA,ug,0.0克,0.0,0.0
29211,舞菇,vitaminB1,mg,0.0克,0.06,0.0
29212,舞菇,vitaminB2,mg,0.0克,0.27,0.0
29213,舞菇,vitaminB6,mg,0.0克,0.06,0.0
29214,舞菇,vitaminC,mg,0.0克,0.0,0.0
29215,舞菇,vitaminE,mg,0.0克,0.0,0.0
29216,芋仔餅,Ca,mg,0.0克,16.0,0.0
29217,芋仔餅,Fe,mg,0.0克,1.7,0.0
29218,芋仔餅,K,mg,0.0克,260.0,0.0
29219,芋仔餅,Mg,mg,0.0克,24.0,0.0
29220,芋仔餅,Na,mg,0.0克,8.0,0.0
29221,芋仔餅,P,mg,0.0克,58.0,0.0
29222,芋仔餅,Zn,mg,0.0克,1.9,0.0
29223,芋仔餅,carbohydrate,g,0.0克,59.9,0.0
29224,芋仔餅,fat,g,0.0克,29.308,0.0
29225,芋仔餅,nicotine,mg,0.0克,0.6,0.0
29226,芋仔餅,others,I.U.,0.0克,0.0,0.0
29227,芋仔餅,others,g,0.0克,26.700000000000003,0.0
29228,芋仔餅,others,kcal,0.0克,701.0,0.0
29229,芋仔餅,others,mg,0.0克,16292.0,0.0
29230,芋仔餅,others,ug,0.0克,16.0,0.0
29231,芋仔餅,protein,g,0.0克,8.791,0.0
29232,芋仔餅,vitaminA,ug,0.0克,57.4,0.0
29233,芋仔餅,vitaminB1,mg,0.0克,0.07,0.0
29234,芋仔餅,vitaminB2,mg,0.0克,0.03,0.0
29235,芋仔餅,vitaminB6,mg,0.0克,0.07,0.0
29236,芋仔餅,vitaminC,mg,0.0克,0.0,0.0
29237,芋仔餅,vitaminE,mg,0.0克,2.87,0.0
29238,芋圓,Ca,mg,0.0克,29.0,0.0
29239,芋圓,Fe,mg,0.0克,3.0,0.0
29240,芋圓,K,mg,0.0克,183.0,0.0
29241,芋圓,Mg,mg,0.0克,12.0,0.0
29242,芋圓,Na,mg,0.0克,2.0,0.0
29243,芋圓,P,mg,0.0克,25.0,0.0
29244,芋圓,Zn,mg,0.0克,1.0,0.0
29245,芋圓,carbohydrate,g,0.0克,58.5,0.0
29246,芋圓,fat,g,0.0克,0.461,0.0
29247,芋圓,nicotine,mg,0.0克,0.0,0.0
29248,芋圓,others,I.U.,0.0克,0.0,0.0
29249,芋圓,others,g,0.0克,46.8,0.0
29250,芋圓,others,kcal,0.0克,426.0,0.0
29251,芋圓,others,mg,0.0克,985.474,0.0
29252,芋圓,others,ug,0.0克,11.66,0.0
29253,芋圓,protein,g,0.0克,1.733,0.0
29254,芋圓,vitaminA,ug,0.0克,4.5,0.0
29255,芋圓,vitaminB1,mg,0.0克,0.04,0.0
29256,芋圓,vitaminB2,mg,0.0克,0.0,0.0
29257,芋圓,vitaminB6,mg,0.0克,0.0,0.0
29258,芋圓,vitaminC,mg,0.0克,0.0,0.0
29259,芋圓,vitaminE,mg,0.0克,0.96,0.0
29260,芋心甘薯,Ca,mg,182.0克,33.0,60.0
29261,芋心甘薯,Fe,mg,182.0克,1.1,2.0
29262,芋心甘薯,K,mg,182.0克,272.0,495.0
29263,芋心甘薯,Mg,mg,182.0克,22.0,40.0
29264,芋心甘薯,Na,mg,182.0克,87.0,158.0
29265,芋心甘薯,P,mg,182.0克,45.0,82.0
29266,芋心甘薯,Zn,mg,182.0克,0.3,0.5
29267,芋心甘薯,carbohydrate,g,182.0克,39.9,72.6
29268,芋心甘薯,fat,g,182.0克,0.1,0.2
29269,芋心甘薯,nicotine,mg,182.0克,0.5,0.91
29270,芋心甘薯,others,I.U.,182.0克,0.0,0.0
29271,芋心甘薯,others,g,182.0克,70.30000000000001,127.89999999999999
29272,芋心甘薯,others,kcal,182.0克,238.0,433.0
29273,芋心甘薯,others,mg,182.0克,0.0,0.0
29274,芋心甘薯,others,ug,182.0克,17.3,31.5
29275,芋心甘薯,protein,g,182.0克,1.1,2.0
29276,芋心甘薯,vitaminA,ug,182.0克,0.0,0.0
29277,芋心甘薯,vitaminB1,mg,182.0克,0.02,0.04
29278,芋心甘薯,vitaminB2,mg,182.0克,0.04,0.07
29279,芋心甘薯,vitaminB6,mg,182.0克,0.12,0.22
29280,芋心甘薯,vitaminC,mg,182.0克,20.1,36.6
29281,芋心甘薯,vitaminE,mg,182.0克,0.46,0.83
29282,芋莖,Ca,mg,0.0克,33.0,0.0
29283,芋莖,Fe,mg,0.0克,0.3,0.0
29284,芋莖,K,mg,0.0克,410.0,0.0
29285,芋莖,Mg,mg,0.0克,15.0,0.0
29286,芋莖,Na,mg,0.0克,4.0,0.0
29287,芋莖,P,mg,0.0克,32.0,0.0
29288,芋莖,Zn,mg,0.0克,0.4,0.0
29289,芋莖,carbohydrate,g,0.0克,4.9,0.0
29290,芋莖,fat,g,0.0克,0.5,0.0
29291,芋莖,nicotine,mg,0.0克,0.4,0.0
29292,芋莖,others,I.U.,0.0克,0.0,0.0
29293,芋莖,others,g,0.0克,95.10000000000001,0.0
29294,芋莖,others,kcal,0.0克,37.0,0.0
29295,芋莖,others,mg,0.0克,0.0,0.0
29296,芋莖,others,ug,0.0克,39.0,0.0
29297,芋莖,protein,g,0.0克,1.1,0.0
29298,芋莖,vitaminA,ug,0.0克,427.6,0.0
29299,芋莖,vitaminB1,mg,0.0克,0.03,0.0
29300,芋莖,vitaminB2,mg,0.0克,0.03,0.0
29301,芋莖,vitaminB6,mg,0.0克,0.0,0.0
29302,芋莖,vitaminC,mg,0.0克,11.0,0.0
29303,芋莖,vitaminE,mg,0.0克,0.0,0.0
29304,芋頭,Ca,mg,0.0克,28.0,0.0
29305,芋頭,Fe,mg,0.0克,0.9,0.0
29306,芋頭,K,mg,0.0克,500.0,0.0
29307,芋頭,Mg,mg,0.0克,29.0,0.0
29308,芋頭,Na,mg,0.0克,5.0,0.0
29309,芋頭,P,mg,0.0克,64.0,0.0
29310,芋頭,Zn,mg,0.0克,2.2,0.0
29311,芋頭,carbohydrate,g,0.0克,28.7,0.0
29312,芋頭,fat,g,0.0克,1.1,0.0
29313,芋頭,nicotine,mg,0.0克,0.75,0.0
29314,芋頭,others,I.U.,0.0克,0.0,0.0
29315,芋頭,others,g,0.0克,70.0,0.0
29316,芋頭,others,kcal,0.0克,251.0,0.0
29317,芋頭,others,mg,0.0克,0.0,0.0
29318,芋頭,others,ug,0.0克,20.6,0.0
29319,芋頭,protein,g,0.0克,2.5,0.0
29320,芋頭,vitaminA,ug,0.0克,60.099999999999994,0.0
29321,芋頭,vitaminB1,mg,0.0克,0.03,0.0
29322,芋頭,vitaminB2,mg,0.0克,0.02,0.0
29323,芋頭,vitaminB6,mg,0.0克,0.08,0.0
29324,芋頭,vitaminC,mg,0.0克,8.8,0.0
29325,芋頭,vitaminE,mg,0.0克,0.0,0.0
29326,芋頭(2021年取樣),Ca,mg,858.0克,20.0,172.0
29327,芋頭(2021年取樣),Fe,mg,858.0克,0.5,4.3
29328,芋頭(2021年取樣),K,mg,858.0克,326.0,2797.0
29329,芋頭(2021年取樣),Mg,mg,858.0克,29.0,249.0
29330,芋頭(2021年取樣),Na,mg,858.0克,0.0,0.0
29331,芋頭(2021年取樣),P,mg,858.0克,49.0,420.0
29332,芋頭(2021年取樣),Zn,mg,858.0克,1.3,11.2
29333,芋頭(2021年取樣),carbohydrate,g,858.0克,29.7,254.8
29334,芋頭(2021年取樣),fat,g,858.0克,0.0,0.0
29335,芋頭(2021年取樣),nicotine,mg,858.0克,1.0,8.58
29336,芋頭(2021年取樣),others,I.U.,858.0克,0.0,0.0
29337,芋頭(2021年取樣),others,g,858.0克,74.0,634.9000000000001
29338,芋頭(2021年取樣),others,kcal,858.0克,210.0,1802.0
29339,芋頭(2021年取樣),others,mg,858.0克,977.477,8387.092
29340,芋頭(2021年取樣),others,ug,858.0克,23.83,204.15
29341,芋頭(2021年取樣),protein,g,858.0克,2.078,8399.4
29342,芋頭(2021年取樣),vitaminA,ug,858.0克,34.4,523.0
29343,芋頭(2021年取樣),vitaminB1,mg,858.0克,0.1,0.86
29344,芋頭(2021年取樣),vitaminB2,mg,858.0克,0.0,0.0
29345,芋頭(2021年取樣),vitaminB6,mg,858.0克,0.0,0.0
29346,芋頭(2021年取樣),vitaminC,mg,858.0克,7.5,64.3
29347,芋頭(2021年取樣),vitaminE,mg,858.0克,2.9699999999999998,25.48
29348,芋頭粉,Ca,mg,0.0克,9.0,0.0
29349,芋頭粉,Fe,mg,0.0克,0.0,0.0
29350,芋頭粉,K,mg,0.0克,5.0,0.0
29351,芋頭粉,Mg,mg,0.0克,3.0,0.0
29352,芋頭粉,Na,mg,0.0克,34.0,0.0
29353,芋頭粉,P,mg,0.0克,3.0,0.0
29354,芋頭粉,Zn,mg,0.0克,0.1,0.0
29355,芋頭粉,carbohydrate,g,0.0克,239.2,0.0
29356,芋頭粉,fat,g,0.0克,0.0,0.0
29357,芋頭粉,nicotine,mg,0.0克,0.0,0.0
29358,芋頭粉,others,I.U.,0.0克,0.0,0.0
29359,芋頭粉,others,g,0.0克,16.8,0.0
29360,芋頭粉,others,kcal,0.0克,648.0,0.0
29361,芋頭粉,others,mg,0.0克,0.0,0.0
29362,芋頭粉,others,ug,0.0克,10.4,0.0
29363,芋頭粉,protein,g,0.0克,0.1,0.0
29364,芋頭粉,vitaminA,ug,0.0克,0.0,0.0
29365,芋頭粉,vitaminB1,mg,0.0克,0.01,0.0
29366,芋頭粉,vitaminB2,mg,0.0克,0.0,0.0
29367,芋頭粉,vitaminB6,mg,0.0克,0.05,0.0
29368,芋頭粉,vitaminC,mg,0.0克,0.0,0.0
29369,芋頭粉,vitaminE,mg,0.0克,0.06,0.0
29370,芋頭饅頭,Ca,mg,147.0克,17.0,25.0
29371,芋頭饅頭,Fe,mg,147.0克,0.6,0.9
29372,芋頭饅頭,K,mg,147.0克,131.0,193.0
29373,芋頭饅頭,Mg,mg,147.0克,16.0,24.0
29374,芋頭饅頭,Na,mg,147.0克,71.0,104.0
29375,芋頭饅頭,P,mg,147.0克,55.0,81.0
29376,芋頭饅頭,Zn,mg,147.0克,0.8,1.2
29377,芋頭饅頭,carbohydrate,g,147.0克,50.699999999999996,74.5
29378,芋頭饅頭,fat,g,147.0克,1.435,935.2
29379,芋頭饅頭,nicotine,mg,147.0克,0.62,0.91
29380,芋頭饅頭,others,I.U.,147.0克,0.0,0.0
29381,芋頭饅頭,others,g,147.0克,62.1,91.3
29382,芋頭饅頭,others,kcal,147.0克,305.0,449.0
29383,芋頭饅頭,others,mg,147.0克,8003.0,11764.0
29384,芋頭饅頭,others,ug,147.0克,12.8,18.8
29385,芋頭饅頭,protein,g,147.0克,13.067,10837.4
29386,芋頭饅頭,vitaminA,ug,147.0克,0.0,0.0
29387,芋頭饅頭,vitaminB1,mg,147.0克,0.08,0.12
29388,芋頭饅頭,vitaminB2,mg,147.0克,0.03,0.04
29389,芋頭饅頭,vitaminB6,mg,147.0克,0.04,0.06
29390,芋頭饅頭,vitaminC,mg,147.0克,0.0,0.0
29391,芋頭饅頭,vitaminE,mg,147.0克,0.9600000000000001,1.42
29392,芒果乾,Ca,mg,0.0克,58.0,0.0
29393,芒果乾,Fe,mg,0.0克,2.0,0.0
29394,芒果乾,K,mg,0.0克,64.0,0.0
29395,芒果乾,Mg,mg,0.0克,8.0,0.0
